name,url,search_query
Daawat Sapphire Star,https://www.google.com/maps/place/Daawat+Sapphire+Star/data=!4m7!3m6!1s0x3962fdf79a411e7b:0xd6afa7df54e7c6eb!8m2!3d22.7253647!4d75.8845819!16s%2Fg%2F11t3_5jn85!19sChIJex5Bmvf9YjkR68bnVN-nr9Y?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
5/78 SKY BAR,https://www.google.com/maps/place/5%2F78+SKY+BAR/data=!4m7!3m6!1s0x3963031ffb7c3629:0x2382f2183ad4fb5b!8m2!3d22.762911!4d75.8819313!16s%2Fg%2F11h289_3t5!19sChIJKTZ8-x8DYzkRW_vUOhjygiM?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
HOUSE OF MALTS: RESTOBAR,https://www.google.com/maps/place/HOUSE+OF+MALTS:+RESTOBAR/data=!4m7!3m6!1s0x39631db5f492a3d1:0xbd5138a4683d68c8!8m2!3d22.7535772!4d75.9027096!16s%2Fg%2F11h045hs_0!19sChIJ0aOS9LUdYzkRyGg9aKQ4Ub0?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
"Cafe Palette, Indore","https://www.google.com/maps/place/Cafe+Palette,+Indore/data=!4m7!3m6!1s0x3962fd353fef94f5:0xb043c67e57f1559c!8m2!3d22.7254257!4d75.8985215!16s%2Fg%2F1hc2_qnh4!19sChIJ9ZTvPzX9YjkRnFXxV37GQ7A?authuser=0&hl=en&rclk=1",rooftop cafes in Indore
Iris Indore,https://www.google.com/maps/place/Iris+Indore/data=!4m7!3m6!1s0x3962fd63342dca1b:0x3994d529ae37b658!8m2!3d22.7423072!4d75.8933264!16s%2Fg%2F11y31322jf!19sChIJG8otNGP9YjkRWLY3rinVlDk?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
Avante Dine and Cafe,https://www.google.com/maps/place/Avante+Dine+and+Cafe/data=!4m7!3m6!1s0x39631d644814aca1:0x8e5edea6084ca023!8m2!3d22.7528664!4d75.9169428!16s%2Fg%2F11v5b__yx_!19sChIJoawUSGQdYzkRI6BMCKbeXo4?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
De L'amour | Rooftop Restaurant | Vijay Nagar Indore,https://www.google.com/maps/place/De+L%27amour+%7C+Rooftop+Restaurant+%7C+Vijay+Nagar+Indore/data=!4m7!3m6!1s0x39630321ed011dd3:0x3a2a59b9147296c6!8m2!3d22.761732!4d75.887192!16s%2Fg%2F11vb15m7p1!19sChIJ0x0B7SEDYzkRxpZyFLlZKjo?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
The Piano Project,https://www.google.com/maps/place/The+Piano+Project/data=!4m7!3m6!1s0x3962fd748b5ae687:0xf7f1906ddec010d0!8m2!3d22.7500701!4d75.8965111!16s%2Fg%2F11h3mtdp9l!19sChIJh-Zai3T9YjkR0BDA3m2Q8fc?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
Nomadic By Firangi,https://www.google.com/maps/place/Nomadic+By+Firangi/data=!4m7!3m6!1s0x396303b99470c6c7:0x7c18273c08384444!8m2!3d22.7625727!4d75.8854863!16s%2Fg%2F11lnlmtfv7!19sChIJx8ZwlLkDYzkRREQ4CDwnGHw?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
Kabelo Veg Barbecues,https://www.google.com/maps/place/Kabelo+Veg+Barbecues/data=!4m7!3m6!1s0x3962e36a6db17f87:0x39adde5546195edd!8m2!3d22.746943!4d75.8937906!16s%2Fg%2F11pz2wv2fg!19sChIJh3-xbWrjYjkR3V4ZRlXerTk?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
Chai Sutta Bar Indore,https://www.google.com/maps/place/Chai+Sutta+Bar+Indore/data=!4m7!3m6!1s0x3962fd457cd3752d:0x79c1761e7dbe3381!8m2!3d22.7252537!4d75.884436!16s%2Fg%2F11f60ywq71!19sChIJLXXTfEX9YjkRgTO-fR52wXk?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
Rooftop Restaurant Patang,https://www.google.com/maps/place/Rooftop+Restaurant+Patang/data=!4m7!3m6!1s0x396302a628c374e3:0x3cd41900fdaf7e46!8m2!3d22.7530329!4d75.8882734!16s%2Fg%2F11c0zbt3xg!19sChIJ43TDKKYCYzkRRn6v_QAZ1Dw?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
Tea Diaries Cafe,https://www.google.com/maps/place/Tea+Diaries+Cafe/data=!4m7!3m6!1s0x3962fd41d2c16345:0xd806421e385fcb2b!8m2!3d22.7282195!4d75.8772056!16s%2Fg%2F11hbnj06qv!19sChIJRWPB0kH9YjkRK8tfOB5CBtg?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
RIOT Rooftop cafe & Restaurant,https://www.google.com/maps/place/RIOT+Rooftop+cafe+%26+Restaurant/data=!4m7!3m6!1s0x39631d89ec80cf27:0x2e46e66f4294969b!8m2!3d22.7566789!4d75.8890527!16s%2Fg%2F11h5lspmzh!19sChIJJ8-A7IkdYzkRm5aUQm_mRi4?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
Revolution,https://www.google.com/maps/place/Revolution/data=!4m7!3m6!1s0x3962fd8e276b07c1:0x68fd49cf19028d79!8m2!3d22.7501587!4d75.896548!16s%2Fg%2F11fq8t9xzz!19sChIJwQdrJ479YjkReY0CGc9J_Wg?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
The Roof,https://www.google.com/maps/place/The+Roof/data=!4m7!3m6!1s0x3962fd476e107f7f:0x67b8c4672ec30019!8m2!3d22.72691!4d75.884575!16s%2Fg%2F11byxfkww2!19sChIJf38Qbkf9YjkRGQDDLmfEuGc?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
Alba Bistro,https://www.google.com/maps/place/Alba+Bistro/data=!4m7!3m6!1s0x3962fd40a7fa9ff5:0xafe8d23fb6b29b85!8m2!3d22.7439472!4d75.8929235!16s%2Fg%2F11rj63sr0q!19sChIJ9Z_6p0D9YjkRhZuytj_S6K8?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
Cloud The Terrace Lounge,https://www.google.com/maps/place/Cloud+The+Terrace+Lounge/data=!4m7!3m6!1s0x39631d8b9f7c31ad:0x55e60ce0a1b173b7!8m2!3d22.7629236!4d75.9231917!16s%2Fg%2F11y26r38xm!19sChIJrTF8n4sdYzkRt3OxoeAM5lU?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
Piccolo Cafe,https://www.google.com/maps/place/Piccolo+Cafe/data=!4m7!3m6!1s0x396303f6b39d7283:0x7d2802e4e4eae2fa!8m2!3d22.7545465!4d75.8812716!16s%2Fg%2F11vpt8fxmg!19sChIJg3Kds_YDYzkR-uLq5OQCKH0?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
Lite Meal Cafe & Restaurant,https://www.google.com/maps/place/Lite+Meal+Cafe+%26+Restaurant/data=!4m7!3m6!1s0x3962fdf333d6e163:0x93afacc3af21019d!8m2!3d22.7278037!4d75.8874127!16s%2Fg%2F11tn829fmx!19sChIJY-HWM_P9YjkRnQEhr8Osr5M?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
Tiny House Cafe,https://www.google.com/maps/place/Tiny+House+Cafe/data=!4m7!3m6!1s0x396303a1919805f1:0x59f61efd36e36a1a!8m2!3d22.7583816!4d75.8856722!16s%2Fg%2F11gy72kxg8!19sChIJ8QWYkaEDYzkRGmrjNv0e9lk?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
Mr. Beans,https://www.google.com/maps/place/Mr.+Beans/data=!4m7!3m6!1s0x3962fd34580fb925:0x7e7da4bae9794d33!8m2!3d22.723283!4d75.896925!16s%2Fg%2F11b6hwq1pb!19sChIJJbkPWDT9YjkRM0156bqkfX4?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
Suffa Restaurant,https://www.google.com/maps/place/Suffa+Restaurant/data=!4m7!3m6!1s0x3962fd27a00d0e57:0xff7e0dc76ef64d6a!8m2!3d22.7257264!4d75.8838823!16s%2Fg%2F11j48c3wkk!19sChIJVw4NoCf9YjkRak32bscNfv8?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
Barbeque Nation - Indore - Treasure Island Mall,https://www.google.com/maps/place/Barbeque+Nation+-+Indore+-+Treasure+Island+Mall/data=!4m7!3m6!1s0x3962fd1272516193:0xf470aeb05e8b2785!8m2!3d22.7213298!4d75.8785573!16s%2Fg%2F11j8l5hfmf!19sChIJk2FRchL9YjkRhSeLXrCucPQ?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
Angaraa - Best Rooftop Restaurant in Indore,https://www.google.com/maps/place/Angaraa+-+Best+Rooftop+Restaurant+in+Indore/data=!4m7!3m6!1s0x3962fd35e2119dad:0x49bd7e3b8e5f1b83!8m2!3d22.7257073!4d75.8941202!16s%2Fg%2F124swmk7b!19sChIJrZ0R4jX9YjkRgxtfjjt-vUk?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
ALOHA- The Terrace Garden ( SILVOTEL),https://www.google.com/maps/place/ALOHA-+The+Terrace+Garden+%28+SILVOTEL%29/data=!4m7!3m6!1s0x3962fd5457cb1979:0xa37b3dc5ac826a93!8m2!3d22.7468895!4d75.8969806!16s%2Fg%2F11dxlfzl_w!19sChIJeRnLV1T9YjkRk2qCrMU9e6M?authuser=0&hl=en&rclk=1,rooftop cafes in Indore
