name,url,search_query
Balanced Bites Cafe,https://www.google.com/maps/place/Balanced+Bites+Cafe/data=!4m7!3m6!1s0x396303440cbf9283:0xa9007381a22708!8m2!3d22.7540144!4d75.8973551!16s%2Fg%2F11vjmtl1s4!19sChIJg5K_DEQDYzkRCCeigXMAqQA?authuser=0&hl=en&rclk=1,viral cafes in Indore
Sip coffee,https://www.google.com/maps/place/Sip+coffee/data=!4m7!3m6!1s0x3962fd948f61600d:0xea78a148d279d69f!8m2!3d22.7335142!4d75.8911109!16s%2Fg%2F11vy11gnht!19sChIJDWBhj5T9YjkRn9Z50kiheOo?authuser=0&hl=en&rclk=1,viral cafes in Indore
Mumbasa Cafe - Metro Tower,https://www.google.com/maps/place/Mumbasa+Cafe+-+Metro+Tower/data=!4m7!3m6!1s0x3962fd0dc9c7ffed:0x770321c581943408!8m2!3d22.7533891!4d75.8977332!16s%2Fg%2F11pcwsp07v!19sChIJ7f_HyQ39YjkRCDSUgcUhA3c?authuser=0&hl=en&rclk=1,viral cafes in Indore
Mocha,https://www.google.com/maps/place/Mocha/data=!4m7!3m6!1s0x3962fd69bf998697:0x8ef5d85f678c03ad!8m2!3d22.732457!4d75.8751118!16s%2Fg%2F11bw5xw3qb!19sChIJl4aZv2n9YjkRrQOMZ1_Y9Y4?authuser=0&hl=en&rclk=1,viral cafes in Indore
Cafe Chapter One,https://www.google.com/maps/place/Cafe+Chapter+One/data=!4m7!3m6!1s0x39631d53c28c5665:0x1e503bc37f336f35!8m2!3d22.7583663!4d75.9048002!16s%2Fg%2F11hcw4d2h3!19sChIJZVaMwlMdYzkRNW8zf8M7UB4?authuser=0&hl=en&rclk=1,viral cafes in Indore
Cafe Split Bean - Pure Veg. | Cafe & Restaurant | Party Place,https://www.google.com/maps/place/Cafe+Split+Bean+-+Pure+Veg.+%7C+Cafe+%26+Restaurant+%7C+Party+Place/data=!4m7!3m6!1s0x3962e31afa571aa7:0xb565557f3ec1559c!8m2!3d22.7496813!4d75.9049513!16s%2Fg%2F11fslxrfty!19sChIJpxpX-hrjYjkRnFXBPn9VZbU?authuser=0&hl=en&rclk=1,viral cafes in Indore
Kibo Cafe,https://www.google.com/maps/place/Kibo+Cafe/data=!4m7!3m6!1s0x3962fd6137050d45:0x981de91636f57594!8m2!3d22.74762!4d75.8966913!16s%2Fg%2F11w3z3s_bb!19sChIJRQ0FN2H9YjkRlHX1NhbpHZg?authuser=0&hl=en&rclk=1,viral cafes in Indore
Victory Cafe,https://www.google.com/maps/place/Victory+Cafe/data=!4m7!3m6!1s0x3962fdab5b84f8a9:0xd774f7e26731f5e6!8m2!3d22.7211823!4d75.863579!16s%2Fg%2F11qff_2tsv!19sChIJqfiEW6v9YjkR5vUxZ-L3dNc?authuser=0&hl=en&rclk=1,viral cafes in Indore
Café Coffee Day,https://www.google.com/maps/place/Caf%C3%A9+Coffee+Day/data=!4m7!3m6!1s0x3962fd40bab0aa95:0x7e885091782ab482!8m2!3d22.7261885!4d75.880877!16s%2Fg%2F1v46yrrx!19sChIJlaqwukD9YjkRgrQqeJFQiH4?authuser=0&hl=en&rclk=1,viral cafes in Indore
Coffee By Di Bella Vijay Nagar,https://www.google.com/maps/place/Coffee+By+Di+Bella+Vijay+Nagar/data=!4m7!3m6!1s0x3963038cd2c98883:0xf886cbcb4d5ee691!8m2!3d22.7613384!4d75.8981297!16s%2Fg%2F11vsnwjd12!19sChIJg4jJ0owDYzkRkeZeTcvLhvg?authuser=0&hl=en&rclk=1,viral cafes in Indore
Chemistry The Cafe Lounge,https://www.google.com/maps/place/Chemistry+The+Cafe+Lounge/data=!4m7!3m6!1s0x3963038006b6ca89:0xf18d4c6b03d4c124!8m2!3d22.7641103!4d75.8857803!16s%2Fg%2F11j5fp96sp!19sChIJicq2BoADYzkRJMHUA2tMjfE?authuser=0&hl=en&rclk=1,viral cafes in Indore
Positivity Cafe,https://www.google.com/maps/place/Positivity+Cafe/data=!4m7!3m6!1s0x3962fd255f96b981:0xb5a95a3ebf51418d!8m2!3d22.6921578!4d75.8289247!16s%2Fg%2F11qzxj3b9s!19sChIJgbmWXyX9YjkRjUFRvz5aqbU?authuser=0&hl=en&rclk=1,viral cafes in Indore
Central Coffee house,https://www.google.com/maps/place/Central+Coffee+house/data=!4m7!3m6!1s0x3962fd2224ff5b07:0xc9a16bad509327fa!8m2!3d22.7081201!4d75.8786426!16s%2Fg%2F11c59xv0h4!19sChIJB1v_JCL9YjkR-ieTUK1rock?authuser=0&hl=en&rclk=1,viral cafes in Indore
THE ROAR CAFE,https://www.google.com/maps/place/THE+ROAR+CAFE/data=!4m7!3m6!1s0x3962fd6bcbe074b1:0xb809b457007d89eb!8m2!3d22.7203568!4d75.8425049!16s%2Fg%2F11jsttg46g!19sChIJsXTgy2v9YjkR64l9AFe0Cbg?authuser=0&hl=en&rclk=1,viral cafes in Indore
Now Cafe,https://www.google.com/maps/place/Now+Cafe/data=!4m7!3m6!1s0x3962fd418f0a219b:0x9f4ffc8651786942!8m2!3d22.6957911!4d75.8354789!16s%2Fg%2F11g1s_4g4t!19sChIJmyEKj0H9YjkRQml4UYb8T58?authuser=0&hl=en&rclk=1,viral cafes in Indore
Terazza Veg Kitchen,https://www.google.com/maps/place/Terazza+Veg+Kitchen/data=!4m7!3m6!1s0x3962fd56c4014007:0x7056b9d9a6baab8e!8m2!3d22.7451062!4d75.8922699!16s%2Fg%2F12m99bq4g!19sChIJB0ABxFb9YjkRjqu6ptm5VnA?authuser=0&hl=en&rclk=1,viral cafes in Indore
