name,url,search_query
Cafe @ Blu,https://www.google.com/maps/place/Cafe+@+Blu/data=!4m7!3m6!1s0x3962fd3b99ac935d:0x3250e40310670634!8m2!3d22.7178889!4d75.8839521!16s%2Fg%2F1pzq601nb!19sChIJXZOsmTv9YjkRNAZnEAPkUDI?authuser=0&hl=en&rclk=1,coffee shops in Indore
Cafe Coffee Hut,https://www.google.com/maps/place/Cafe+Coffee+Hut/data=!4m7!3m6!1s0x3962fd1a0fbf392f:0x35e6bd3feea6b305!8m2!3d22.7266879!4d75.8799462!16s%2Fg%2F11h4n8dsrg!19sChIJLzm_Dxr9YjkRBbOm7j-95jU?authuser=0&hl=en&rclk=1,coffee shops in Indore
The Throb Cafe,https://www.google.com/maps/place/The+Throb+Cafe/data=!4m7!3m6!1s0x3962fd0d18618beb:0x2d1d60a5760b83be!8m2!3d22.7285732!4d75.8941384!16s%2Fg%2F11vqlsbb47!19sChIJ64thGA39YjkRvoMLdqVgHS0?authuser=0&hl=en&rclk=1,coffee shops in Indore
ARTISTREE CAFE,https://www.google.com/maps/place/ARTISTREE+CAFE/data=!4m7!3m6!1s0x3962fd0025ebf203:0xd58b35b39844c612!8m2!3d22.7259277!4d75.8844483!16s%2Fg%2F11vwjjwx7f!19sChIJA_LrJQD9YjkREsZEmLM1i9U?authuser=0&hl=en&rclk=1,coffee shops in Indore
Starbucks,https://www.google.com/maps/place/Starbucks/data=!4m7!3m6!1s0x3962fd7c3d574535:0xb41b1df2747bcbe3!8m2!3d22.7250458!4d75.8750549!16s%2Fg%2F11n_z63d5c!19sChIJNUVXPXz9YjkR48t7dPIdG7Q?authuser=0&hl=en&rclk=1,coffee shops in Indore
Café Coffee Day,https://www.google.com/maps/place/Caf%C3%A9+Coffee+Day/data=!4m7!3m6!1s0x3962fd40bab0aa95:0x7e885091782ab482!8m2!3d22.7261885!4d75.880877!16s%2Fg%2F1v46yrrx!19sChIJlaqwukD9YjkRgrQqeJFQiH4?authuser=0&hl=en&rclk=1,coffee shops in Indore
Chai Kaapi Palasia,https://www.google.com/maps/place/Chai+Kaapi+Palasia/data=!4m7!3m6!1s0x3962fd1060bb41ed:0xcdf7902a674ae7d2!8m2!3d22.722179!4d75.8856165!16s%2Fg%2F11w7kq6mm4!19sChIJ7UG7YBD9YjkR0udKZyqQ980?authuser=0&hl=en&rclk=1,coffee shops in Indore
"Cafe Palette, Indore","https://www.google.com/maps/place/Cafe+Palette,+Indore/data=!4m7!3m6!1s0x3962fd353fef94f5:0xb043c67e57f1559c!8m2!3d22.7254257!4d75.8985215!16s%2Fg%2F1hc2_qnh4!19sChIJ9ZTvPzX9YjkRnFXxV37GQ7A?authuser=0&hl=en&rclk=1",coffee shops in Indore
The Monroe Cafe,https://www.google.com/maps/place/The+Monroe+Cafe/data=!4m7!3m6!1s0x3962fd476996de89:0xdc938936a2d350ea!8m2!3d22.7266989!4d75.8841489!16s%2Fg%2F11byxh3lzz!19sChIJid6WaUf9YjkR6lDTojaJk9w?authuser=0&hl=en&rclk=1,coffee shops in Indore
Domin8 eSports Cafe,https://www.google.com/maps/place/Domin8+eSports+Cafe/data=!4m7!3m6!1s0x3962fd8a51d4167b:0x9ebcbcd60b142a99!8m2!3d22.7198955!4d75.8851963!16s%2Fg%2F11gjx5dw1n!19sChIJexbUUYr9YjkRmSoUC9a8vJ4?authuser=0&hl=en&rclk=1,coffee shops in Indore
Starbucks,https://www.google.com/maps/place/Starbucks/data=!4m7!3m6!1s0x3962fd7c3d574535:0xb41b1df2747bcbe3!8m2!3d22.7250458!4d75.8750549!16s%2Fg%2F11n_z63d5c!19sChIJNUVXPXz9YjkR48t7dPIdG7Q?authuser=0&hl=en&rclk=1,coffee shops in Indore
Cafe Coffee Hut,https://www.google.com/maps/place/Cafe+Coffee+Hut/data=!4m7!3m6!1s0x3962fd1a0fbf392f:0x35e6bd3feea6b305!8m2!3d22.7266879!4d75.8799462!16s%2Fg%2F11h4n8dsrg!19sChIJLzm_Dxr9YjkRBbOm7j-95jU?authuser=0&hl=en&rclk=1,coffee shops in Indore
Koffee King,https://www.google.com/maps/place/Koffee+King/data=!4m7!3m6!1s0x3962fd38fabb8691:0x5c9e7863fc7a3005!8m2!3d22.7236056!4d75.8847579!16s%2Fg%2F11b77zv_6y!19sChIJkYa7-jj9YjkRBTB6_GN4nlw?authuser=0&hl=en&rclk=1,coffee shops in Indore
