name,url,search_query
Chai Sutta Bar Indore,https://www.google.com/maps/place/Chai+Sutta+Bar+Indore/data=!4m7!3m6!1s0x3962fd457cd3752d:0x79c1761e7dbe3381!8m2!3d22.7252537!4d75.884436!16s%2Fg%2F11f60ywq71!19sChIJLXXTfEX9YjkRgTO-fR52wXk?authuser=0&hl=en&rclk=1,cafes in Indore
Sip coffee,https://www.google.com/maps/place/Sip+coffee/data=!4m7!3m6!1s0x3962fd948f61600d:0xea78a148d279d69f!8m2!3d22.7335142!4d75.8911109!16s%2Fg%2F11vy11gnht!19sChIJDWBhj5T9YjkRn9Z50kiheOo?authuser=0&hl=en&rclk=1,cafes in Indore
Mitti Cafè - Organic. Fresh. Desi.,https://www.google.com/maps/place/Mitti+Caf%C3%A8+-+Organic.+Fresh.+Desi./data=!4m7!3m6!1s0x3962fd37c77c4cdf:0x4e662e38d451350b!8m2!3d22.7256968!4d75.8998127!16s%2Fg%2F11c75y2v9l!19sChIJ30x8xzf9YjkRCzVR1DguZk4?authuser=0&hl=en&rclk=1,cafes in Indore
Lite Meal Cafe & Restaurant,https://www.google.com/maps/place/Lite+Meal+Cafe+%26+Restaurant/data=!4m7!3m6!1s0x3962fdf333d6e163:0x93afacc3af21019d!8m2!3d22.7278037!4d75.8874127!16s%2Fg%2F11tn829fmx!19sChIJY-HWM_P9YjkRnQEhr8Osr5M?authuser=0&hl=en&rclk=1,cafes in Indore
Terazza Veg Kitchen,https://www.google.com/maps/place/Terazza+Veg+Kitchen/data=!4m7!3m6!1s0x3962fd56c4014007:0x7056b9d9a6baab8e!8m2!3d22.7451062!4d75.8922699!16s%2Fg%2F12m99bq4g!19sChIJB0ABxFb9YjkRjqu6ptm5VnA?authuser=0&hl=en&rclk=1,cafes in Indore
Farzi Cafe Indore,https://www.google.com/maps/place/Farzi+Cafe+Indore/data=!4m7!3m6!1s0x3962fd11bdc3813b:0xa99558d72c6f05b!8m2!3d22.7498929!4d75.8968562!16s%2Fg%2F11h0qcgxzd!19sChIJO4HDvRH9YjkRW_DGco1VmQo?authuser=0&hl=en&rclk=1,cafes in Indore
Flames- Café and Kitchen,https://www.google.com/maps/place/Flames-+Caf%C3%A9+and+Kitchen/data=!4m7!3m6!1s0x3962fdd7a1ba1191:0xd7579bb0295249cb!8m2!3d22.7321583!4d75.8753219!16s%2Fg%2F11syr33rtz!19sChIJkRG6odf9YjkRy0lSKbCbV9c?authuser=0&hl=en&rclk=1,cafes in Indore
Blue Roof Café,https://www.google.com/maps/place/Blue+Roof+Caf%C3%A9/data=!4m7!3m6!1s0x3962fd74cf7bf7cb:0x377b4f31882cc311!8m2!3d22.7351791!4d75.8895439!16s%2Fg%2F11rnnv75n3!19sChIJy_d7z3T9YjkREcMsiDFPezc?authuser=0&hl=en&rclk=1,cafes in Indore
The Nest Café,https://www.google.com/maps/place/The+Nest+Caf%C3%A9/data=!4m7!3m6!1s0x3962fd4a0130e48d:0x75bb4f3d76bb5223!8m2!3d22.7269502!4d75.8942582!16s%2Fg%2F11cnwf76__!19sChIJjeQwAUr9YjkRI1K7dj1Pu3U?authuser=0&hl=en&rclk=1,cafes in Indore
Lootel Smart Restroom Cafe - AICTSL,https://www.google.com/maps/place/Lootel+Smart+Restroom+Cafe+-+AICTSL/data=!4m7!3m6!1s0x3962fd3b3362159f:0x653813c8b7fe708b!8m2!3d22.714311!4d75.8843709!16s%2Fg%2F11d_9dgbg9!19sChIJnxViMzv9YjkRi3D-t8gTOGU?authuser=0&hl=en&rclk=1,cafes in Indore
